(364, 1, 147),
(366, 1, 149),
(367, 1, 150),
(368, 1, 151),
(369, 1, 152),
(370, 1, 153),
(371, 1, 154),
(372, 1, 155),
(373, 1, 156),
(374, 1, 157),
(375, 1, 158),
(376, 1, 158),
(377, 1, 159),
(378, 80, 160),
(379, 50, 160),
(380, 10, 160),
(381, 35, 160),
(382, 70, 160),
(383, 90, 160),
(384, 1, 161),
(385, 1, 162),
(387, 1, 163),
(388, 1, 165),
(389, 1, 166),
(390, 1, 167),
(391, 1, 168),
(392, 1, 169),
(393, 1, 170),
(394, 1, 171),
(395, 1, 172),
(396, 1, 172),
(397, 10, 172),
(398, 10, 172),
(400, 1, 174),
(401, 1, 175),
(402, 1, 177),
(408, 1, 179),
(409, 10, 179),
(410, 100, 179),
(417, 1, 180),
(418, 10, 180),
(419, 100, 180),
(420, 1, 181),
(421, 1, 182),
(423, 1, 184),
(424, 1, 185),
(425, 1, 186),
(426, 1, 186),
(427, 1, 186),
(428, 1, 187),
(429, 1, 188),
(430, 1, 189),
(431, 1, 191),
(432, 1, 192),
(433, 1, 193),
(436, 1, 197),
(437, 1, 197),
(438, 1, 197),
(439, 1, 198),
(440, 1, 199),
(441, 1, 200),
(442, 1, 201),
(443, 1, 202),
(444, 1, 203),
(445, 1, 204),
(446, 1, 205),
(447, 1, 206),
(448, 1, 207),
(449, 1, 208),
(450, 1, 209),
(451, 1, 210),
(452, 1, 211),
(453, 1, 212),
(454, 1, 213),
(455, 1, 214),
(456, 1, 215),
(457, 1, 216),
(458, 1, 217),
(459, 1, 218),
(460, 1, 219),
(461, 1, 220),
(462, 1, 221),
(463, 1, 222),
(464, 1, 223),
(465, 1, 224),
(466, 1, 225),
(467, 1, 226),
(468, 1, 227),
(469, 1, 228),
(470, 1, 229),
(471, 1, 230),
(472, 1, 231),
(473, 1, 232),
(474, 1, 233),
(475, 1, 234),
(476, 1, 235),
(477, 1, 236),
(478, 1, 237),
(479, 1, 238),
(480, 1, 239),
(481, 1, 240),
(482, 1, 241),
(483, 1, 242),
(484, 1, 243),
(485, 1, 244),
(486, 1, 245),
(487, 1, 246),
(488, 1, 247),
(489, 1, 248),
(490, 1, 249),
(491, 1, 250),
(492, 1, 251),
(493, 1, 252),
(494, 1, 253),
(495, 1, 254),
(496, 1, 255),
(497, 1, 256),
(498, 1, 257),
(499, 1, 258),
(500, 1, 259),
(501, 1, 260),
(502, 1, 261),
(503, 1, 262),
(504, 1, 263),
(505, 1, 264),
(506, 1, 265),
(507, 1, 266),
(508, 1, 267),
(509, 1, 268),
(511, 1, 270),
(512, 1, 271),
(513, 1, 272),
(514, 1, 273),
(515, 1, 274),
(516, 1, 275),
(517, 1, 276),
(518, 1, 277),
(519, 1, 278),
(520, 1, 279),
(521, 1, 280),
(522, 1, 281),
(523, 1, 282),
(524, 1, 283),
(525, 1, 284),
(526, 1, 285),
(527, 1, 286),
(528, 1, 287),
(529, 1, 288),
(530, 1, 289),
(531, 1, 290),
(532, 1, 291),
(533, 1, 292),
(534, 1, 293),
(535, 1, 294),
(536, 1, 295),
(537, 1, 296),
(538, 1, 297),
(539, 1, 298),
(540, 1, 299),
(541, 1, 300),
(542, 1, 301),
(543, 1, 302),
(544, 1, 303),
(545, 1, 304),
(546, 1, 305),
(547, 1, 306),
(548, 1, 307),
(549, 1, 308),
(550, 1, 309),
(551, 1, 310),
(552, 1, 311),
(553, 1, 312),
(554, 1, 313),
(555, 1, 314),
(556, 1, 315),
(557, 1, 316),
(558, 1, 317),
(559, 1, 318),
(560, 1, 319),
(561, 1, 320),
(562, 1, 321),
(564, 1, 323),
(565, 1, 324),
(566, 1, 729),
(567, 1, 328),
(568, 1, 329),
(569, 1, 331),
(570, 1, 335),
(571, 1, 336),
(572, 1, 338),
(573, 1, 339),
(574, 1, 340),
(575, 1, 342),
(576, 1, 343),
(577, 1, 345),
(578, 1, 346),
(579, 1, 348),
(580, 1, 350),
(581, 1, 351),
(582, 1, 354),
(583, 1, 355),
(584, 1, 356),
(585, 1, 357),
(588, 1, 362),
(589, 5, 363),
(590, 1, 364),
(596, 1, 367),
(597, 1, 368),
(598, 1, 369),
(599, 1, 370),
(600, 1, 371),
(601, 1, 372),
(602, 1, 373),
(603, 1, 374),
(604, 1, 375),
(606, 1, 377),
(607, 1, 379),
(608, 1, 380),
(609, 1, 381),
(610, 1, 382),
(611, 1, 382),
(612, 1, 382),
(613, 1, 382),
(614, 1, 383),
(615, 1, 383),
(616, 1, 383),
(617, 1, 384),
(618, 1, 387),
(619, 1, 388),
(620, 1, 389),
(621, 1, 390),
(622, 1, 391),
(623, 1, 392),
(624, 1, 394),
(630, 1, 396),
(631, 1, 397),
(632, 1, 399),
(633, 1, 400),
(634, 1, 402),
(635, 1, 402),
(636, 1, 402),
(637, 1, 403),
(638, 1, 403),
(639, 1, 403),
(640, 1, 404),
(641, 1, 404),
(642, 1, 404),
(648, 1, 407),
(649, 1, 408),
(650, 1, 409),
(664, 1, 411),
(665, 10, 411),
(666, 100, 411),
(673, 1, 412),
(674, 10, 412),
(675, 100, 412),
(676, 1, 416),
(677, 1, 417),
(678, 1, 418),
(679, 1, 419),
(680, 1, 420),
(681, 1, 421),
(682, 1, 421),
(683, 1, 421),
(684, 1, 421),
(685, 1, 421),
(686, 1, 421),
(687, 1, 421),
(688, 1, 421),
(689, 1, 421),
(690, 1, 421),
(691, 1, 421),
(692, 1, 421),
(693, 1, 421),
(694, 1, 421),
(695, 1, 421),
(696, 1, 422),
(697, 1, 422),
(698, 1, 423),
(699, 1, 423),
(700, 1, 424),
(701, 1, 425),
(702, 5, 426),
(703, 5, 426),
(704, 5, 426),
(705, 5, 426),
(706, 5, 426),
(707, 1, 427),
(708, 1, 427),
(709, 1, 428),
(710, 1, 429),
(712, 1, 438),
(716, 1, 441),
(717, 1, 442),
(718, 1, 443),
(719, 1, 444),
(721, 1, 446),
(722, 1, 448),
(723, 1, 449),
(724, 1, 450),
(725, 1, 451),
(726, 1, 452),
(727, 1, 453),
(728, 1, 454),
(729, 1, 455),
(730, 1, 456),
(731, 1, 457),
(732, 1, 458),
(787, 1, 475),
(788, 1, 477),
(790, 1, 479),
(791, 1, 480),
(792, 1, 481),
(793, 1, 482),
(794, 1, 483),
(795, 1, 484),
(796, 5, 484),
(797, 1, 485),
(798, 5, 485),
(799, 1, 486),
(800, 5, 486),
(801, 1, 487),
(802, 5, 487),
(803, 1, 488),
(804, 5, 488),
(805, 1, 489),
(806, 5, 489),
(807, 1, 490),
(808, 5, 490),
(809, 1, 491),
(810, 5, 491),
(811, 1, 492),
(812, 5, 492),
(813, 1, 493),
(814, 5, 493),
(815, 1, 494),
(816, 5, 494),
(817, 1, 495),
(818, 5, 495),
(819, 1, 496),
(820, 5, 496),
(821, 1, 497),
(822, 5, 497),
(823, 1, 498),
(824, 5, 498),
(825, 1, 499),
(826, 5, 499),
(827, 1, 500),
(828, 5, 500),
(829, 1, 501),
(830, 1, 502),
(831, 5, 502),
(832, 1, 503),
(833, 5, 503),
(834, 1, 504),
(835, 5, 504),
(836, 1, 505),
(837, 5, 505),
(838, 1, 506),
(839, 5, 506),
(840, 1, 507),
(841, 5, 507),
(842, 1, 508),
(843, 5, 508),
(844, 1, 509),
(845, 5, 509),
(846, 1, 510),
(847, 5, 510),
(848, 1, 511),
(849, 5, 511),
(850, 1, 512),
(851, 5, 512),
(852, 1, 513),
(853, 5, 513),
(854, 1, 514),
(855, 5, 514),
(856, 1, 515),
(857, 5, 515),
(858, 1, 516),
(859, 5, 516),
(860, 1, 517),
(861, 5, 517),
(862, 1, 518),
(863, 5, 518),
(864, 1, 519),
(865, 5, 519),
(866, 1, 520),
(867, 5, 520),
(868, 1, 521),
(869, 5, 521),
(870, 1, 522),
(871, 5, 522),
(872, 1, 523),
(873, 5, 523),
(874, 1, 524),
(875, 5, 524),
(876, 1, 525),
(877, 5, 525),
(878, 1, 526),
(879, 5, 526),
(880, 1, 527),
(881, 5, 527),
(882, 1, 528),
(883, 5, 528),
(884, 1, 529),
(885, 5, 529),
(886, 1, 530),
(887, 5, 530),
(888, 1, 531),
(889, 5, 531),
(890, 1, 532),
(891, 5, 532),
(892, 1, 533),
(893, 5, 533),
(894, 10, 534),
(895, 10, 534),
(896, 10, 534),
(897, 15, 534),
(898, 15, 534),
(899, 15, 534),
(900, 1, 535),
(901, 1, 536),
(902, 1, 537),
(903, 1, 539),
(904, 1, 539),
(905, 1, 539),
(906, 1, 539),
(907, 1, 539),
(908, 1, 539),
(909, 1, 540),
(911, 1, 542),
(912, 50, 543),
(913, 5, 544),
(915, 1, 546),
(916, 1, 547),
(917, 1, 548),
(918, 1, 549),
(919, 1, 550),
(920, 1, 551),
(921, 1, 551),
(922, 1, 551),
(923, 1, 552),
(924, 1, 553),
(925, 1, 554),
(926, 1, 555),
(927, 1, 556),
(928, 1, 557),
(929, 1, 558),
(930, 1, 559),
(931, 1, 560),
(932, 1, 561),
(933, 1, 562),
(934, 1, 563),
(935, 1, 563),
(936, 1, 563),
(937, 1, 563),
(938, 1, 563),
(939, 1, 563),
(940, 1, 564),
(941, 1, 565),
(942, 1, 566),
(943, 1, 567),
(944, 1, 568),
(945, 1, 569),
(946, 1, 570),
(947, 1, 571),
(948, 1, 572),
(949, 1, 573),
(950, 1, 574),
(954, 1, 575),
(955, 1, 575),
(956, 1, 576),
(957, 1, 576),
(958, 1, 576),
(959, 1, 576),
(960, 1, 576),
(961, 1, 576),
(962, 1, 576),
(963, 1, 576),
(964, 1, 576),
(965, 1, 576),
(966, 1, 577),
(967, 1, 578),
(968, 1, 579),
(969, 1, 580),
(970, 1, 581),
(971, 1, 582),
(972, 1, 583),
(973, 1, 584),
(974, 1, 585),
(975, 1, 586),
(976, 1, 587),
(977, 1, 588),
(978, 10, 588),
(979, 100, 588),
(980, 1, 589),
(981, 10, 589),
(982, 100, 589),
(983, 1, 590),
(984, 1, 591),
(985, 1, 592),
(986, 1, 593),
(987, 1, 594),
(988, 1, 595),
(989, 1, 596),
(993, 1, 600),
(994, 1, 601),
(995, 1, 603),
(1001, 1, 605),
(1002, 1, 605),
(1003, 1, 605),
(1004, 1, 605),
(1005, 1, 605),
(1006, 1, 605),
(1007, 1, 605),
(1008, 1, 605),
(1009, 1, 605),
(1010, 1, 605),
(1011, 1, 605),
(1012, 1, 605),
(1013, 1, 606),
(1014, 1, 607),
(1015, 1, 608),
(1016, 1, 609),
(1017, 1, 610),
(1018, 1, 611),
(1019, 1, 612),
(1020, 1, 613),
(1021, 1, 614),
(1022, 1, 615),
(1023, 1, 616),
(1024, 1, 617),
(1025, 1, 618),
(1026, 1, 619),
(1032, 1, 622),
(1033, 1, 623),
(1034, 1, 624),
(1035, 1, 625),
(1036, 1, 626),
(1037, 1, 627),
(1038, 1, 628),
(1039, 1, 629),
(1040, 1, 630),
(1041, 1, 630),
(1042, 1, 631),
(1043, 1, 633),
(1044, 1, 634),
(1045, 1, 635),
(1046, 1, 635),
(1047, 1, 635),
(1048, 1, 635),
(1049, 1, 635),
(1050, 1, 635),
(1051, 1, 635),
(1052, 1, 635),
(1053, 1, 635),
(1054, 1, 635),
(1055, 1, 636),
(1056, 1, 637),
(1057, 1, 638),
(1058, 1, 639),
(1059, 1, 640),
(1060, 1, 641),
(1061, 1, 642),
(1062, 1, 643),
(1063, 1, 644),
(1064, 1, 645),
(1065, 1, 646),
(1066, 1, 647),
(1067, 1, 648),
(1068, 1, 649),
(1069, 1, 650),
(1070, 1, 651),
(1071, 1, 652),
(1072, 1, 653),
(1073, 1, 654),
(1074, 1, 655),
(1075, 1, 656),
(1076, 1, 657),
(1077, 1, 658),
(1078, 1, 659),
(1079, 1, 660),
(1080, 1, 662),
(1081, 1, 663),
(1082, 1, 663),
(1083, 1, 663),
(1084, 1, 666),
(1085, 1, 666),
(1086, 1, 666),
(1087, 1, 667),
(1095, 1, 670),
(1096, 1, 671),
(1098, 1, 673),
(1122, 1, 683),
(1123, 1, 684),
(1126, 1, 685),
(1127, 1, 695),
(1129, 1, 697),
(1130, 1, 698),
(1131, 1, 699),
(1132, 1, 701),
(1133, 1, 702),
(1134, 1, 702),
(1135, 1, 702),
(1136, 1, 702),
(1137, 1, 702),
(1138, 1, 702),
(1139, 1, 703),
(1140, 1, 704),
(1141, 1, 704),
(1142, 1, 704),
(1144, 1, 706),
(1145, 1, 707),
(1152, 1, 715),
(1153, 1, 718),
(1154, 1, 719),
(1155, 1, 720),
(1156, 1, 721),
